2018-05-14-16-17-45,model_1,48262,1371,leakyrelu,True,29,2.323711e-04,8.164667e-03,6.447180e-03,0.846443,3.000000e+00,0,0.19075,0.73385,
2018-05-17-11-46-12,model_1,21513,1371,relu,True,50,1.392382e-03,2.859832e-04,2.036102e-03,0.650427,8.000000e+00,0.17207,0.17434,0.74670,
2018-05-17-12-36-16,model_1,23963,1371,relu,True,124,9.180473e-04,5.249420e-04,1.438466e-03,0.683775,8.000000e+00,0.17156,0.17487,0.74647,
2018-05-17-13-13-03,model_1,17944,1371,relu,True,74,3.086950e-05,3.723051e-03,6.426559e-03,0.879341,6.000000e+00,0.18208,0.18364,0.73519,
2018-05-17-13-34-21,model_1,58656,1371,relu,True,22,2.019997e-02,1.063037e-02,4.980677e-04,0.735383,1.600000e+01,0.17441,0.17468,0.74327,
2018-05-17-13-56-09,model_1,9930,1371,relu,True,103,3.352104e-05,8.426810e-04,6.731248e-04,0.710413,3.000000e+00,0.17221,0.17530,0.74585,
2018-05-17-14-12-50,model_1,3353,1371,relu,True,17,7.045241e-05,7.795057e-05,5.422767e-03,0.664363,6.000000e+00,0.17239,0.17484,0.74488,
2018-05-17-14-21-47,model_1,21641,1371,relu,True,43,2.200957e-03,1.528258e-04,9.334511e-04,0.658302,9.000000e+00,0.17185,0.17456,0.74672,
2018-05-17-14-42-27,model_1,10586,1371,relu,True,126,4.987230e-03,3.394547e-03,7.066582e-03,0.739476,1.100000e+01,0.77815,0.78137,0.53061,
2018-05-17-15-31-25,model_1,1445,1371,relu,True,107,1.880895e-03,1.534785e-02,1.613494e-03,0.720284,9.000000e+00,0.17243,0.17454,0.74705,
2018-05-17-16-08-30,model_1,61458,1371,relu,True,20,4.016033e-05,2.699792e-03,1.125176e-04,0.851334,4.000000e+00,0.17783,0.17865,0.73263,
2018-05-17-16-15-43,model_1,63951,1371,relu,True,11,3.013808e-05,1.400313e-04,2.518630e-04,0.929838,4.000000e+00,0.17912,0.17993,0.73089,
2018-05-17-16-22-01,model_1,49180,1371,relu,True,11,3.999086e-05,3.133001e-02,1.111461e-04,0.807571,6.000000e+00,0.18018,0.18003,0.72697,
2018-05-17-16-30-17,model_1,54809,1371,relu,True,31,1.916678e-03,8.362898e-03,8.075941e-04,0.866748,9.000000e+00,0.17396,0.17523,0.74393,
2018-05-17-16-46-22,model_1,65349,1371,relu,True,31,1.533053e-04,9.043247e-04,8.599893e-04,0.849430,5.000000e+00,0.17336,0.17525,0.74396,
2018-05-17-16-56-44,model_1,37780,1371,relu,True,72,3.689128e-05,2.885347e-02,8.340605e-05,0.778206,3.000000e+00,0.17582,0.17723,0.73756,
2018-05-17-17-10-04,model_1,13668,1371,relu,True,34,7.605207e-05,1.452198e-03,5.252642e-03,0.775525,5.000000e+00,0.17515,0.17695,0.74252,
2018-05-17-17-21-09,model_1,49700,1371,relu,True,100,3.669777e-04,2.073466e-04,1.158649e-03,0.861423,4.000000e+00,0.17670,0.17797,0.74221,
2018-05-17-17-41-02,model_1,4556,1371,relu,True,121,1.730802e-04,1.832126e-02,5.281647e-04,0.814404,4.000000e+00,0.17299,0.17512,0.74445,
2018-05-17-18-03-32,model_1,24406,1371,relu,True,71,2.742117e-04,5.192411e-03,3.734466e-03,0.915162,9.000000e+00,0.18170,0.18298,0.74165,
2018-05-17-18-32-36,model_1,19543,1371,relu,True,9,7.820721e-03,1.077992e-03,1.275119e-03,0.779629,1.500000e+01,0.17447,0.17471,0.74280,
2018-05-17-18-49-36,model_1,33225,1371,relu,True,113,1.193854e-04,4.467886e-04,2.629542e-03,0.861632,5.000000e+00,0.17863,0.18006,0.74030,
2018-05-19-14-26-41,model_2,51781,54237,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17227,0.17368,0.74834,
2018-05-20-17-41-31,model_2,42301,54237,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,1.100000e+01,0.17036,0.17414,0.76047,
2018-05-20-20-33-40,model_2,41121,23395,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17220,0.17319,0.74798,
2018-05-20-21-23-15,model_1,60564,23395,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17190,0.17343,0.74708,
2018-05-21-01-40-41,model_2,48088,20041,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17203,0.17360,0.74541,
2018-05-21-02-35-57,model_2,12010,76655,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17152,0.17456,0.74635,
2018-05-21-03-59-59,model_2,43588,26557,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,1.000000e+01,0.17161,0.17363,0.74697,
2018-05-21-04-37-32,model_2,29041,71435,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17200,0.17416,0.74644,
2018-05-21-05-03-05,model_2,51448,41708,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17193,0.17351,0.74604,
2018-05-21-05-30-23,model_2,36071,22930,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17184,0.17416,0.74690,
2018-05-21-05-57-08,model_2,620,26881,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17190,0.17428,0.74686,
2018-05-21-06-22-27,model_2,34614,6818,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17225,0.17371,0.74703,
2018-05-21-06-47-20,model_2,39286,86242,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,7.000000e+00,0.17239,0.17436,0.74637,
2018-05-21-07-10-28,model_2,26296,97492,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17167,0.17400,0.74689,
2018-05-21-07-37-46,model_2,46928,58789,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17181,0.17398,0.74576,
2018-05-21-08-04-45,model_2,24035,69810,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17180,0.17382,0.74586,
2018-05-21-08-31-41,model_2,10203,70732,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,7.000000e+00,0.17253,0.17372,0.74712,
2018-05-21-08-55-11,model_2,44029,66090,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17225,0.17386,0.74769,
2018-05-21-11-04-00,model_2,20352,50319,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,7.000000e+00,0.17120,0.17374,0.75913,
2018-05-21-11-22-49,model_2,32382,2763,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,7.000000e+00,0.17128,0.17312,0.76034,
2018-05-21-11-41-51,model_2,53154,73483,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,8.000000e+00,0.17087,0.17322,0.75870,
2018-05-21-12-02-21,model_2,62586,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,8.000000e+00,0.17078,0.17368,0.75858,
2018-05-21-16-11-37,model_2,61388,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,8.000000e+00,0.17072,0.17348,0.75929,
2018-05-21-16-29-46,model_2,12220,44912,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17070,0.17334,0.76055,
2018-05-21-16-57-47,model_2,51589,50515,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17080,0.17327,0.75949,
2018-05-21-17-24-58,model_2,25474,84520,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17083,0.17337,0.76081,
2018-05-21-17-52-30,model_2,35883,46757,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,1.100000e+01,0.17017,0.17393,0.75979,
2018-05-21-18-23-27,model_2,42618,56942,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,1.000000e+01,0.17035,0.17351,0.75981,
2018-05-21-19-37-47,model_2,27758,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,7.000000e+00,0.17204,0.17397,0.74557,
2018-05-21-20-02-54,model_2,17311,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,8.000000e+00,0.17105,0.17299,0.76670,
2018-05-21-20-26-30,model_2,16519,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,8.000000e+00,0.17146,0.17455,0.75668,
2018-05-21-20-41-58,model_2,65420,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,5.000000e+00,0.17260,0.17368,0.75433,
2018-05-21-21-16-42,model_2,17587,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,6.000000e+00,0.17241,0.17344,0.74626,
2018-05-21-21-28-44,model_3,866,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,6.000000e+00,0.17340,0.17372,0.74594,
2018-05-21-21-43-17,model_3,26239,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,8.000000e+00,0.17241,0.17410,0.74608,
2018-05-21-22-04-32,model_3,6978,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,7.000000e+00,0.17314,0.17403,0.74573,
2018-05-21-22-20-05,model_3,11288,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,6.000000e+00,0.17654,0.17451,0.74595,
2018-05-21-22-32-35,model_3,62080,44912,relu,True,30,1.000000e-03,1.000000e-03,1.400000e-03,0.570000,6.000000e+00,0.17230,0.17365,0.74680,
2018-05-21-22-44-50,model_3,25780,44912,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,7.000000e+00,0.17251,0.17368,0.74630,
2018-05-21-23-09-30,model_2,9771,95320,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17278,0.17476,0.74599,
2018-05-21-23-35-13,model_2,51997,92190,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17271,0.17418,0.74740,
2018-05-22-00-02-29,model_2,16957,55635,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,1.000000e+01,0.17228,0.17482,0.74609,
2018-05-22-00-32-21,model_2,30265,20492,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17243,0.17408,0.74570,
2018-05-22-00-59-31,model_2,58122,22330,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17300,0.17359,0.74575,
2018-05-22-01-24-33,model_2,27094,57720,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17287,0.17408,0.74602,
2018-05-22-01-49-40,model_2,19232,23841,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17243,0.17457,0.74649,
2018-05-22-02-16-24,model_2,63875,35166,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17285,0.17349,0.74653,
2018-05-22-02-41-23,model_2,15701,48435,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,8.000000e+00,0.17260,0.17442,0.74568,
2018-05-22-03-06-26,model_2,21265,89544,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17232,0.17421,0.74632,
2018-05-22-12-47-28,model_2,4115,57815,relu,True,43,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,1.000000e+01,0.17230,0.17430,0.74852,
2018-05-22-13-16-03,model_2,8229,5205,relu,True,46,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,1.000000e+01,0.17165,0.17415,0.74688,
2018-05-22-13-46-03,model_2,40411,72013,relu,True,42,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17308,0.17413,0.74705,
2018-05-22-14-11-35,model_2,30286,56639,relu,True,44,2.201000e-03,1.530000e-04,9.330000e-04,0.658302,9.000000e+00,0.17192,0.17426,0.74625,
2018-05-22-14-53-13,model_2,20829,93134,relu,True,42,2.128949e-03,2.805627e-04,8.596102e-04,0.655190,9.000000e+00,0.17271,0.17443,0.74713,
2018-05-22-15-18-42,model_2,33485,41037,relu,True,40,2.173507e-03,4.068253e-05,7.094770e-04,0.765861,1.000000e+01,0.17275,0.17523,0.74524,
2018-05-22-15-45-42,model_2,31799,25311,relu,True,40,2.135048e-03,2.529346e-04,1.011315e-03,0.562002,7.000000e+00,0.17289,0.17443,0.74515,
2018-05-22-16-07-19,model_2,42828,581,relu,True,45,1.902441e-03,1.441705e-04,1.135195e-03,0.765702,1.200000e+01,0.17186,0.17399,0.74646,
2018-05-22-16-40-43,model_2,36513,67010,relu,True,41,2.149346e-03,2.500596e-04,1.181582e-03,0.698832,9.000000e+00,0.17193,0.17487,0.74570,
2018-05-22-17-06-50,model_2,23379,75376,relu,True,42,2.104486e-03,1.618621e-04,7.823437e-04,0.563298,7.000000e+00,0.17330,0.17414,0.74571,
2018-05-22-17-29-11,model_2,51726,5414,relu,True,44,2.365420e-03,1.345759e-04,1.024956e-03,0.514140,7.000000e+00,0.17289,0.17449,0.74646,
2018-05-22-17-52-28,model_2,25178,47383,relu,True,41,2.093749e-03,1.803514e-04,8.772120e-04,0.806956,5.000000e+00,0.17694,0.17644,0.74141,
2018-05-22-18-10-51,model_2,59282,15048,relu,True,42,2.099259e-03,2.293711e-04,9.720833e-04,0.644712,7.000000e+00,0.17317,0.17387,0.74659,
2018-05-22-18-33-00,model_2,999,73010,relu,True,40,2.104400e-03,1.122109e-04,7.645373e-04,0.641896,9.000000e+00,0.17294,0.17381,0.74644,
2018-05-22-18-58-34,model_2,53261,79990,relu,True,44,1.965695e-03,1.997734e-05,8.616759e-04,0.711902,9.000000e+00,0.17253,0.17380,0.74643,
2018-05-22-19-26-01,model_2,54214,78060,relu,True,46,2.285362e-03,9.063457e-05,8.029869e-04,0.778414,1.000000e+01,0.17238,0.17424,0.74703,
2018-05-22-19-56-04,model_2,37956,98685,relu,True,43,2.007086e-03,8.849228e-06,1.209497e-03,0.719643,1.000000e+01,0.17209,0.17375,0.74607,
2018-05-22-20-25-01,model_2,27304,26397,relu,True,45,2.203644e-03,1.072974e-04,8.238433e-04,0.681348,9.000000e+00,0.17269,0.17381,0.74644,
2018-05-22-20-52-46,model_2,60721,71903,relu,True,45,2.102919e-03,2.635467e-04,9.082985e-04,0.679030,8.000000e+00,0.17278,0.17443,0.74688,
2018-05-22-21-18-38,model_2,58345,87931,relu,True,44,1.976547e-03,2.556789e-04,9.421599e-04,0.754026,1.100000e+01,0.17209,0.17518,0.74635,
2018-05-22-21-49-34,model_2,4492,66551,relu,True,42,1.946328e-03,2.373993e-04,1.028172e-03,0.542303,8.000000e+00,0.17277,0.17381,0.74758,
2018-05-22-22-13-18,model_2,65188,13659,relu,True,46,2.144099e-03,1.682951e-04,8.692723e-04,0.708915,7.000000e+00,0.17329,0.17438,0.74664,
2018-05-22-22-38-02,model_2,1598,93954,relu,True,45,1.925832e-03,2.813061e-04,1.185745e-03,0.520428,7.000000e+00,0.17267,0.17446,0.74602,
